[2026-07-29 18:03:06] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.24, activeSessions: 4191, failedAuthentications: 4
[2026-07-30 17:17:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.31, activeSessions: 4211, failedAuthentications: 4
[2026-07-30 17:17:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.4, activeSessions: 4221, failedAuthentications: 4
[2026-07-30 17:17:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.1, activeSessions: 4204, failedAuthentications: 4
[2026-07-30 17:17:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.2, activeSessions: 4192, failedAuthentications: 4
[2026-07-30 17:17:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.47, activeSessions: 4201, failedAuthentications: 4
[2026-07-30 17:17:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.61, activeSessions: 4207, failedAuthentications: 4
[2026-07-30 17:18:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.06, activeSessions: 4212, failedAuthentications: 4
[2026-07-30 17:18:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.13, activeSessions: 4210, failedAuthentications: 4
[2026-07-30 17:18:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.93, activeSessions: 4182, failedAuthentications: 4
[2026-07-30 17:18:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.43, activeSessions: 4213, failedAuthentications: 4
[2026-07-30 17:18:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.07, activeSessions: 4186, failedAuthentications: 4
[2026-07-30 17:18:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.4, activeSessions: 4210, failedAuthentications: 4
[2026-07-30 17:19:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.56, activeSessions: 4185, failedAuthentications: 4
[2026-07-30 17:19:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.06, activeSessions: 4220, failedAuthentications: 4
[2026-07-30 17:19:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121, activeSessions: 4203, failedAuthentications: 4
[2026-07-30 17:19:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.17, activeSessions: 4219, failedAuthentications: 4
[2026-07-30 17:19:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.19, activeSessions: 4183, failedAuthentications: 4
[2026-07-30 17:19:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.07, activeSessions: 4213, failedAuthentications: 4
[2026-07-30 17:20:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.5, activeSessions: 4200, failedAuthentications: 4
[2026-07-30 17:20:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.25, activeSessions: 4217, failedAuthentications: 4
[2026-07-30 17:20:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.14, activeSessions: 4185, failedAuthentications: 4
[2026-07-30 17:20:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.25, activeSessions: 4217, failedAuthentications: 4
[2026-07-30 17:20:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.73, activeSessions: 4185, failedAuthentications: 4
[2026-07-30 17:20:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.28, activeSessions: 4182, failedAuthentications: 4
[2026-07-30 17:21:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.82, activeSessions: 4220, failedAuthentications: 4
[2026-07-30 17:21:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.65, activeSessions: 4208, failedAuthentications: 4
[2026-07-30 17:21:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.04, activeSessions: 4203, failedAuthentications: 4
[2026-07-30 17:21:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.89, activeSessions: 4179, failedAuthentications: 4
[2026-07-30 17:21:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.47, activeSessions: 4187, failedAuthentications: 4
[2026-07-30 17:21:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.42, activeSessions: 4218, failedAuthentications: 4
[2026-07-30 17:22:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120, activeSessions: 4180, failedAuthentications: 4
[2026-07-30 17:22:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.15, activeSessions: 4206, failedAuthentications: 4
[2026-07-30 17:22:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.2, activeSessions: 4177, failedAuthentications: 4
[2026-07-30 17:22:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.46, activeSessions: 4218, failedAuthentications: 4
[2026-07-30 17:22:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.75, activeSessions: 4223, failedAuthentications: 4
[2026-07-30 17:22:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.39, activeSessions: 4211, failedAuthentications: 4
[2026-07-30 17:24:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.99, activeSessions: 4216, failedAuthentications: 4
[2026-07-30 17:24:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.53, activeSessions: 4207, failedAuthentications: 4
[2026-07-30 17:24:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.56, activeSessions: 4215, failedAuthentications: 4
[2026-07-30 17:25:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.12, activeSessions: 4191, failedAuthentications: 4
[2026-07-30 17:25:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.02, activeSessions: 4224, failedAuthentications: 4
[2026-07-30 17:25:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.29, activeSessions: 4221, failedAuthentications: 4
[2026-07-30 17:25:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.01, activeSessions: 4179, failedAuthentications: 4
[2026-07-30 17:25:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.88, activeSessions: 4203, failedAuthentications: 4
[2026-07-30 17:25:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.43, activeSessions: 4181, failedAuthentications: 4
[2026-07-30 17:26:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.22, activeSessions: 4218, failedAuthentications: 4
[2026-07-30 17:26:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.7, activeSessions: 4199, failedAuthentications: 4
[2026-07-30 17:26:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.59, activeSessions: 4180, failedAuthentications: 4
[2026-07-30 17:26:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.6, activeSessions: 4193, failedAuthentications: 4
[2026-07-30 17:26:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.86, activeSessions: 4222, failedAuthentications: 4
[2026-07-30 17:26:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.13, activeSessions: 4175, failedAuthentications: 4
[2026-07-30 17:27:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.94, activeSessions: 4195, failedAuthentications: 4
[2026-07-30 17:27:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.46, activeSessions: 4188, failedAuthentications: 4
[2026-07-30 17:27:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.94, activeSessions: 4205, failedAuthentications: 4
[2026-07-30 17:27:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.38, activeSessions: 4194, failedAuthentications: 4
[2026-07-30 17:27:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.9, activeSessions: 4176, failedAuthentications: 4
[2026-07-30 17:27:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.61, activeSessions: 4212, failedAuthentications: 4
[2026-07-30 17:28:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.45, activeSessions: 4177, failedAuthentications: 4
[2026-07-30 17:28:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.71, activeSessions: 4223, failedAuthentications: 4
[2026-07-30 17:28:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.1, activeSessions: 4176, failedAuthentications: 4
[2026-07-30 17:28:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.27, activeSessions: 4182, failedAuthentications: 4
[2026-07-30 17:28:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.75, activeSessions: 4188, failedAuthentications: 4
[2026-07-30 17:28:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.52, activeSessions: 4190, failedAuthentications: 4
[2026-07-30 17:29:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.96, activeSessions: 4190, failedAuthentications: 4
[2026-07-30 17:29:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.14, activeSessions: 4187, failedAuthentications: 5
[2026-07-30 17:29:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.19, activeSessions: 4183, failedAuthentications: 4
[2026-07-30 17:29:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.49, activeSessions: 4179, failedAuthentications: 4
[2026-07-30 17:29:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.29, activeSessions: 4178, failedAuthentications: 4
[2026-07-30 17:29:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.13, activeSessions: 4209, failedAuthentications: 4
[2026-07-30 17:30:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.88, activeSessions: 4179, failedAuthentications: 4
[2026-07-30 17:30:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.07, activeSessions: 4196, failedAuthentications: 4
[2026-07-30 17:30:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.92, activeSessions: 4222, failedAuthentications: 4
[2026-07-30 17:30:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.24, activeSessions: 4219, failedAuthentications: 4
[2026-07-30 17:30:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.79, activeSessions: 4209, failedAuthentications: 4
[2026-07-30 17:30:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.65, activeSessions: 4178, failedAuthentications: 4
[2026-07-30 17:31:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.05, activeSessions: 4206, failedAuthentications: 4
[2026-07-30 17:31:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.84, activeSessions: 4217, failedAuthentications: 4
[2026-07-30 17:31:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.42, activeSessions: 4175, failedAuthentications: 4
[2026-07-30 17:31:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.78, activeSessions: 4205, failedAuthentications: 4
[2026-07-30 17:31:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.3, activeSessions: 4175, failedAuthentications: 4
[2026-07-30 17:31:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.69, activeSessions: 4183, failedAuthentications: 4
[2026-07-30 17:32:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.62, activeSessions: 4183, failedAuthentications: 4
[2026-07-30 17:32:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.87, activeSessions: 4213, failedAuthentications: 4
[2026-07-30 17:32:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.02, activeSessions: 4176, failedAuthentications: 4
[2026-07-30 17:32:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.12, activeSessions: 4202, failedAuthentications: 4
[2026-07-30 17:32:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.92, activeSessions: 4179, failedAuthentications: 4
[2026-07-30 17:32:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.21, activeSessions: 4199, failedAuthentications: 4
[2026-07-30 17:33:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.16, activeSessions: 4203, failedAuthentications: 4
[2026-07-30 17:33:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.65, activeSessions: 4200, failedAuthentications: 4
[2026-07-30 17:33:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.9, activeSessions: 4176, failedAuthentications: 4
[2026-07-30 17:33:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.12, activeSessions: 4193, failedAuthentications: 4
[2026-07-30 17:33:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.7, activeSessions: 4201, failedAuthentications: 4
[2026-07-30 17:33:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.99, activeSessions: 4193, failedAuthentications: 4
[2026-07-30 17:34:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.38, activeSessions: 4184, failedAuthentications: 4
[2026-07-30 17:34:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.82, activeSessions: 4184, failedAuthentications: 4
[2026-07-30 17:34:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.09, activeSessions: 4190, failedAuthentications: 4
[2026-07-30 17:34:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.22, activeSessions: 4205, failedAuthentications: 4
[2026-07-30 17:34:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.48, activeSessions: 4200, failedAuthentications: 4
[2026-07-30 17:34:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.86, activeSessions: 4206, failedAuthentications: 5
[2026-07-30 17:35:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.87, activeSessions: 4182, failedAuthentications: 4
[2026-07-30 17:35:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.44, activeSessions: 4204, failedAuthentications: 4
[2026-07-30 17:35:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.05, activeSessions: 4178, failedAuthentications: 4
[2026-07-30 17:35:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.1, activeSessions: 4217, failedAuthentications: 4
[2026-07-30 17:35:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.16, activeSessions: 4221, failedAuthentications: 4
[2026-07-30 17:35:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.05, activeSessions: 4181, failedAuthentications: 4
[2026-07-30 17:36:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.66, activeSessions: 4202, failedAuthentications: 4
[2026-07-30 17:36:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.9, activeSessions: 4176, failedAuthentications: 4
[2026-07-30 17:36:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.55, activeSessions: 4222, failedAuthentications: 4
[2026-07-30 17:36:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.06, activeSessions: 4207, failedAuthentications: 4
[2026-07-30 17:36:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.65, activeSessions: 4185, failedAuthentications: 4
[2026-07-30 17:36:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.56, activeSessions: 4219, failedAuthentications: 4
[2026-07-30 17:37:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.52, activeSessions: 4221, failedAuthentications: 4
[2026-07-30 17:37:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.75, activeSessions: 4204, failedAuthentications: 4
[2026-07-30 17:37:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.92, activeSessions: 4205, failedAuthentications: 4
[2026-07-30 17:37:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.69, activeSessions: 4222, failedAuthentications: 4
[2026-07-30 17:37:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.03, activeSessions: 4200, failedAuthentications: 4
[2026-07-30 17:37:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.66, activeSessions: 4191, failedAuthentications: 4
[2026-07-30 17:38:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.41, activeSessions: 4206, failedAuthentications: 4
[2026-07-30 17:38:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.52, activeSessions: 4203, failedAuthentications: 4
[2026-07-30 17:38:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.06, activeSessions: 4184, failedAuthentications: 4
[2026-07-30 17:38:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.42, activeSessions: 4196, failedAuthentications: 4
[2026-07-30 17:38:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.59, activeSessions: 4203, failedAuthentications: 4
[2026-07-30 17:38:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.95, activeSessions: 4185, failedAuthentications: 4
[2026-07-30 17:39:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.85, activeSessions: 4179, failedAuthentications: 4
[2026-07-30 17:39:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.59, activeSessions: 4181, failedAuthentications: 4
[2026-07-30 17:39:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.95, activeSessions: 4194, failedAuthentications: 4
[2026-07-30 17:39:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.24, activeSessions: 4213, failedAuthentications: 4
[2026-07-30 17:39:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.79, activeSessions: 4222, failedAuthentications: 4
[2026-07-30 17:39:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.81, activeSessions: 4189, failedAuthentications: 4
[2026-07-30 17:40:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.35, activeSessions: 4223, failedAuthentications: 4
[2026-07-30 17:40:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.02, activeSessions: 4177, failedAuthentications: 4
[2026-07-30 17:40:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.61, activeSessions: 4216, failedAuthentications: 4
[2026-07-30 17:40:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.5, activeSessions: 4220, failedAuthentications: 4
[2026-07-30 17:40:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.84, activeSessions: 4198, failedAuthentications: 4
[2026-07-30 17:40:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.13, activeSessions: 4181, failedAuthentications: 4
[2026-07-30 17:41:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.74, activeSessions: 4207, failedAuthentications: 4
[2026-07-30 17:41:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.43, activeSessions: 4198, failedAuthentications: 4
[2026-07-30 17:41:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.12, activeSessions: 4211, failedAuthentications: 4
[2026-07-30 17:41:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.9, activeSessions: 4215, failedAuthentications: 4
[2026-07-30 17:41:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.2, activeSessions: 4200, failedAuthentications: 4
[2026-07-30 17:41:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.73, activeSessions: 4224, failedAuthentications: 4
[2026-07-30 17:42:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.1, activeSessions: 4183, failedAuthentications: 4
[2026-07-30 17:42:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.97, activeSessions: 4209, failedAuthentications: 4
[2026-07-30 17:42:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.09, activeSessions: 4210, failedAuthentications: 4
[2026-07-30 17:42:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.59, activeSessions: 4206, failedAuthentications: 4
[2026-07-30 17:42:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.71, activeSessions: 4212, failedAuthentications: 4
[2026-07-30 17:42:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.42, activeSessions: 4224, failedAuthentications: 4
[2026-07-30 17:43:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.35, activeSessions: 4182, failedAuthentications: 4
[2026-07-30 17:43:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.07, activeSessions: 4188, failedAuthentications: 4
[2026-07-30 17:43:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.31, activeSessions: 4220, failedAuthentications: 4
[2026-07-30 17:43:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.53, activeSessions: 4213, failedAuthentications: 4
[2026-07-30 17:43:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.4, activeSessions: 4221, failedAuthentications: 4
[2026-07-30 17:43:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.7, activeSessions: 4207, failedAuthentications: 4
[2026-07-30 17:44:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.81, activeSessions: 4219, failedAuthentications: 4
[2026-07-30 17:44:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.91, activeSessions: 4220, failedAuthentications: 4
[2026-07-30 17:44:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.61, activeSessions: 4199, failedAuthentications: 4
[2026-07-30 17:44:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.67, activeSessions: 4175, failedAuthentications: 4
[2026-07-30 17:44:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.59, activeSessions: 4199, failedAuthentications: 4
[2026-07-30 17:44:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.82, activeSessions: 4195, failedAuthentications: 4
[2026-07-30 17:45:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.42, activeSessions: 4179, failedAuthentications: 4
[2026-07-30 17:45:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.41, activeSessions: 4219, failedAuthentications: 4
[2026-07-30 17:45:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.37, activeSessions: 4220, failedAuthentications: 4
[2026-07-30 17:45:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.42, activeSessions: 4198, failedAuthentications: 4
[2026-07-30 17:45:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.11, activeSessions: 4224, failedAuthentications: 4
[2026-07-30 17:45:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.72, activeSessions: 4219, failedAuthentications: 4
