[2026-07-29 18:03:06] [INFO] [COORDINATOR] Intelligent Observability Daemon started successfully in [SIMULATION] mode.
[2026-07-30 06:34:31] [INFO] [COORDINATOR] Intelligent Observability Daemon started successfully in [SIMULATION] mode.
[2026-07-30 07:12:38] [INFO] [COORDINATOR] Intelligent Observability Daemon started successfully in [SIMULATION] mode.
[2026-07-30 07:19:24] [INFO] [COORDINATOR] Intelligent Observability Daemon started successfully in [SIMULATION] mode.
[2026-07-30 17:24:26] [INFO] [COORDINATOR] Intelligent Observability Daemon started successfully in [SIMULATION] mode.
[2026-07-30 18:38:41] [INFO] [COORDINATOR] Intelligent Observability Daemon started successfully in [SIMULATION] mode.
[2026-08-01 05:58:56] [INFO] [COORDINATOR] Intelligent Observability Daemon started successfully in [SIMULATION] mode.
[2026-08-01 05:58:56] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 8, responseTime: 154
[2026-08-01 06:46:24] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 9, responseTime: 154
[2026-08-01 06:46:24] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 459, throughput: 122
[2026-08-01 06:46:34] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 7, responseTime: 163
[2026-08-01 06:46:34] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 440, throughput: 118
[2026-08-01 06:46:44] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 7, responseTime: 166
[2026-08-01 06:46:44] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 455, throughput: 119
[2026-08-01 06:46:54] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 7, responseTime: 159
[2026-08-01 06:46:54] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 452, throughput: 117
[2026-08-01 06:47:04] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 6, responseTime: 154
[2026-08-01 06:47:04] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 453, throughput: 118
[2026-08-01 06:47:14] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 8, responseTime: 158
[2026-08-01 06:47:14] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 449, throughput: 117
[2026-08-01 06:47:24] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 6, responseTime: 166
[2026-08-01 06:47:24] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 450, throughput: 123
[2026-08-01 06:47:34] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 9, responseTime: 157
[2026-08-01 06:47:34] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 3, avgResponseTime: 442, throughput: 120
[2026-08-01 06:47:44] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 8, responseTime: 163
[2026-08-01 06:47:44] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 455, throughput: 122
[2026-08-01 06:47:54] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 9, responseTime: 156
[2026-08-01 06:47:54] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 451, throughput: 121
[2026-08-01 06:48:04] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 8, responseTime: 164
[2026-08-01 06:48:04] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 445, throughput: 121
[2026-08-01 06:48:15] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 8, responseTime: 164
[2026-08-01 06:48:15] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 453, throughput: 121
[2026-08-01 06:48:24] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 7, responseTime: 165
[2026-08-01 06:48:24] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 451, throughput: 118
[2026-08-01 06:48:34] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 6, responseTime: 158
[2026-08-01 06:48:34] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 445, throughput: 123
[2026-08-01 06:48:44] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 8, responseTime: 160
[2026-08-01 06:48:44] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 453, throughput: 117
[2026-08-01 06:48:54] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 8, responseTime: 162
[2026-08-01 06:48:54] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 451, throughput: 117
[2026-08-01 06:49:04] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 8, responseTime: 161
[2026-08-01 06:49:04] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 440, throughput: 116
[2026-08-01 06:49:14] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 8, responseTime: 158
[2026-08-01 06:49:14] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 453, throughput: 123
[2026-08-01 06:49:24] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 9, responseTime: 159
[2026-08-01 06:49:24] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 443, throughput: 120
[2026-08-01 06:49:34] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 6, responseTime: 159
[2026-08-01 06:49:34] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 3, avgResponseTime: 455, throughput: 122
[2026-08-01 06:49:44] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 9, responseTime: 161
[2026-08-01 06:49:44] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 442, throughput: 121
[2026-08-01 06:49:54] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 7, responseTime: 158
[2026-08-01 06:49:54] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 454, throughput: 121
[2026-08-01 06:50:04] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 8, responseTime: 166
[2026-08-01 06:50:04] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 442, throughput: 123
[2026-08-01 06:50:14] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 6, responseTime: 155
[2026-08-01 06:50:14] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 454, throughput: 121
[2026-08-01 06:50:24] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 9, responseTime: 158
[2026-08-01 06:50:24] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 457, throughput: 122
[2026-08-01 06:50:35] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 8, responseTime: 154
[2026-08-01 06:50:35] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 3, avgResponseTime: 446, throughput: 122
[2026-08-01 06:50:45] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 9, responseTime: 157
[2026-08-01 06:50:45] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 3, avgResponseTime: 440, throughput: 119
[2026-08-01 06:50:55] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 7, responseTime: 165
[2026-08-01 06:50:55] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 450, throughput: 120
[2026-08-01 06:51:05] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 7, responseTime: 153
[2026-08-01 06:51:05] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 455, throughput: 116
[2026-08-01 06:51:15] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 9, responseTime: 162
[2026-08-01 06:51:15] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 442, throughput: 121
[2026-08-01 06:51:25] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 9, responseTime: 159
[2026-08-01 06:51:25] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 450, throughput: 121
[2026-08-01 06:51:35] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 7, responseTime: 159
[2026-08-01 06:51:35] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 453, throughput: 116
[2026-08-01 06:51:45] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 8, responseTime: 163
[2026-08-01 06:51:45] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 452, throughput: 117
[2026-08-01 06:51:55] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 6, responseTime: 162
[2026-08-01 06:51:55] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 3, avgResponseTime: 457, throughput: 116
[2026-08-01 06:52:05] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 7, responseTime: 153
[2026-08-01 06:52:05] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 459, throughput: 119
[2026-08-01 06:52:15] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 8, responseTime: 155
[2026-08-01 06:52:15] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 3, avgResponseTime: 453, throughput: 122
[2026-08-01 06:52:25] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 9, responseTime: 160
[2026-08-01 06:52:25] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 446, throughput: 118
[2026-08-01 06:52:35] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 8, responseTime: 158
[2026-08-01 06:52:35] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 448, throughput: 123
[2026-08-01 06:52:45] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 9, responseTime: 157
[2026-08-01 06:52:45] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 444, throughput: 119
[2026-08-01 06:52:55] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 8, responseTime: 161
[2026-08-01 06:52:55] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 457, throughput: 120
[2026-08-01 06:53:05] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 9, responseTime: 163
[2026-08-01 06:53:05] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 446, throughput: 123
[2026-08-01 06:53:15] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 6, responseTime: 164
[2026-08-01 06:53:15] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 456, throughput: 117
[2026-08-01 06:53:25] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 9, responseTime: 163
[2026-08-01 06:53:25] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 445, throughput: 119
[2026-08-01 06:53:35] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 6, responseTime: 155
[2026-08-01 06:53:35] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 448, throughput: 121
[2026-08-01 06:53:45] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 9, responseTime: 163
[2026-08-01 06:53:45] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 441, throughput: 120
[2026-08-01 06:53:55] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 8, responseTime: 155
[2026-08-01 06:53:55] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 453, throughput: 119
[2026-08-01 06:54:05] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 8, responseTime: 159
[2026-08-01 06:54:05] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 454, throughput: 118
[2026-08-01 06:54:15] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 7, responseTime: 156
[2026-08-01 06:54:15] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 445, throughput: 121
[2026-08-01 06:54:25] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 7, responseTime: 159
[2026-08-01 06:54:25] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 455, throughput: 123
[2026-08-01 06:54:35] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 8, responseTime: 163
[2026-08-01 06:54:35] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 452, throughput: 121
[2026-08-01 06:54:45] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 7, responseTime: 157
[2026-08-01 06:54:45] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 457, throughput: 122
[2026-08-01 06:54:55] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 9, responseTime: 165
[2026-08-01 06:54:55] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 457, throughput: 119
[2026-08-01 06:55:05] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 7, responseTime: 161
[2026-08-01 06:55:05] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 440, throughput: 122
[2026-08-01 06:55:15] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 6, responseTime: 156
[2026-08-01 06:55:15] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 455, throughput: 116
[2026-08-01 06:55:25] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 9, responseTime: 158
[2026-08-01 06:55:25] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 441, throughput: 117
[2026-08-01 06:55:35] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 8, responseTime: 155
[2026-08-01 06:55:35] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 442, throughput: 119
[2026-08-01 06:55:45] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 8, responseTime: 159
[2026-08-01 06:55:45] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 455, throughput: 122
[2026-08-01 06:55:55] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 6, responseTime: 163
[2026-08-01 06:55:55] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 459, throughput: 116
[2026-08-01 06:56:05] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 6, responseTime: 165
[2026-08-01 06:56:05] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 447, throughput: 116
[2026-08-01 06:56:15] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 8, responseTime: 155
[2026-08-01 06:56:15] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 442, throughput: 116
[2026-08-01 06:56:25] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 8, responseTime: 154
[2026-08-01 06:56:25] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 447, throughput: 123
[2026-08-01 06:56:35] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 7, responseTime: 160
[2026-08-01 06:56:35] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 456, throughput: 123
[2026-08-01 06:56:45] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 6, responseTime: 159
[2026-08-01 06:56:45] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 443, throughput: 118
[2026-08-01 06:56:55] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 9, responseTime: 159
[2026-08-01 06:56:55] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 3, avgResponseTime: 448, throughput: 120
[2026-08-01 06:57:05] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 6, responseTime: 165
[2026-08-01 06:57:05] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 3, avgResponseTime: 441, throughput: 121
[2026-08-01 06:57:15] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 9, responseTime: 158
[2026-08-01 06:57:15] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 448, throughput: 119
[2026-08-01 06:57:25] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 6, responseTime: 164
[2026-08-01 06:57:25] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 455, throughput: 122
[2026-08-01 06:57:35] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 6, responseTime: 160
[2026-08-01 06:57:35] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 456, throughput: 119
[2026-08-01 06:57:45] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 8, responseTime: 154
[2026-08-01 06:57:45] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 446, throughput: 123
[2026-08-01 06:57:55] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 7, responseTime: 154
[2026-08-01 06:57:55] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 442, throughput: 118
